ts,tps,cum_tps,r_iops,w_iops,hit_ratio,hit_ratio_gc,edt_gap,rmb_s,wmb_s,ewmb_s,cpwmb_s,dwbw_mb,gcwmb_s,gcrmb_s,valid_ratio,comp_ratio,logmb_s,wal_sz,db_sz,alloc_sz,mem_mb,cum_flash_wmb,db_waf,ssd_run_waf,ssd_cum_waf,version
3098,257699,689096856,100771,103310,0.932,0.000,0,393.637,403.555,203.930,0.000,199.625,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112241.336,2761020.500,2.000,2.160,2.161,0
3099,237273,689334129,92561,97933,0.932,0.000,0,361.566,382.551,189.633,0.000,192.918,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112242.836,2761927.000,2.000,2.370,2.161,0
3100,245177,689579306,95939,97121,0.932,0.000,0,374.762,379.379,192.188,0.000,187.191,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112242.836,2762834.250,2.000,2.392,2.161,0
3101,243102,689822408,94933,99150,0.932,0.000,0,370.832,387.305,193.652,0.000,193.652,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112242.836,2763746.500,2.000,2.355,2.161,0
3102,247607,690070015,96705,99160,0.932,0.000,0,377.754,387.344,193.672,0.000,193.672,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112245.836,2764639.000,2.000,2.304,2.161,0
3103,254786,690324801,99599,103662,0.932,0.000,0,389.059,404.930,202.465,0.000,202.465,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2765483.750,2.000,2.087,2.161,0
3104,256214,690581015,99927,101024,0.932,0.000,0,390.340,394.625,194.266,0.000,200.359,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2766338.250,2.000,2.165,2.161,0
3105,248611,690829626,96812,101904,0.932,0.000,0,378.172,398.062,200.422,0.000,197.641,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2767194.500,2.000,2.151,2.161,0
3106,249204,691078830,96941,100193,0.932,0.000,0,378.676,391.379,196.523,0.000,194.855,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2768117.000,2.000,2.357,2.161,0
3107,257884,691336714,100728,101463,0.932,0.000,0,393.469,396.340,196.801,0.000,199.539,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2769060.250,2.000,2.380,2.161,0
3108,247251,691583965,96802,102792,0.931,0.000,0,378.133,401.531,201.973,0.000,199.559,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2770001.500,2.000,2.344,2.161,0
3109,257919,691841884,100601,101954,0.932,0.000,0,392.973,398.258,196.527,0.000,201.730,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2770907.750,2.000,2.276,2.161,0
3110,248866,692090750,96689,99066,0.932,0.000,0,377.691,386.977,195.148,0.000,191.828,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2771772.500,2.000,2.235,2.161,0
3111,246608,692337358,95984,98900,0.932,0.000,0,374.938,386.328,195.090,0.000,191.238,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2772643.750,2.000,2.255,2.161,0
3112,247016,692584374,96337,98998,0.932,0.000,0,376.316,386.711,193.355,0.000,193.355,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2773508.000,2.000,2.235,2.161,0
3113,246009,692830383,96331,98890,0.931,0.000,0,376.293,386.289,193.145,0.000,193.145,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2774433.500,2.000,2.396,2.161,0
3114,234754,693065137,91622,95670,0.932,0.000,0,357.898,373.711,186.855,0.000,186.855,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2775344.500,2.000,2.438,2.161,0
3115,243360,693308497,94785,98461,0.932,0.000,0,370.254,384.613,189.629,0.000,194.984,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2776256.500,2.000,2.371,2.161,0
3116,237741,693546238,92578,94551,0.932,0.000,0,361.633,369.340,183.699,0.000,185.641,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2777164.750,2.000,2.459,2.161,0
3117,237998,693784236,92746,95311,0.932,0.000,0,362.289,372.309,186.102,0.000,186.207,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2778082.500,2.000,2.466,2.161,0
3118,233352,694017588,91136,93811,0.932,0.000,0,356.000,366.449,186.926,0.000,179.523,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2778983.000,2.000,2.457,2.162,0
3119,232179,694249767,90699,94486,0.932,0.000,0,354.293,369.086,184.367,0.000,184.719,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2779891.750,2.000,2.462,2.162,0
3120,218764,694468531,84885,85863,0.932,0.000,0,331.582,335.402,164.371,0.000,171.031,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2780768.000,2.000,2.612,2.162,0
3121,227507,694696038,88641,89565,0.932,0.000,0,346.254,349.863,176.688,0.000,173.176,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2781670.000,2.000,2.578,2.162,0
3122,227744,694923782,88713,90762,0.932,0.000,0,346.535,354.539,178.527,0.000,176.012,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2782601.750,2.000,2.628,2.162,0
3123,227572,695151354,88950,94648,0.932,0.000,0,347.461,369.719,184.887,0.000,184.832,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2783514.750,2.000,2.469,2.162,0
3124,247741,695399095,96788,96345,0.932,0.000,0,378.078,376.348,187.184,0.000,189.164,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2784420.250,2.000,2.406,2.162,0
3125,246742,695645837,96620,98997,0.931,0.000,0,377.422,386.707,194.211,0.000,192.496,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2785350.000,2.000,2.405,2.162,0
3126,240078,695885915,93790,98706,0.932,0.000,0,366.367,385.570,193.383,0.000,192.188,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2786260.250,2.000,2.360,2.162,0
3127,234103,696120018,91558,95523,0.932,0.000,0,357.648,373.137,186.238,0.000,186.898,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2787121.000,2.000,2.307,2.162,0
3128,242870,696362888,94778,95339,0.932,0.000,0,370.227,372.418,186.539,0.000,185.879,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2788004.000,2.000,2.371,2.162,0
3129,236597,696599485,92005,95392,0.932,0.000,0,359.395,372.625,186.312,0.000,186.312,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2788885.250,2.000,2.365,2.162,0
3130,242584,696842069,94537,97000,0.932,0.000,0,369.285,378.906,185.953,0.000,192.953,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2789785.000,2.000,2.375,2.163,0
3131,247342,697089411,96652,98497,0.932,0.000,0,377.547,384.754,195.133,0.000,189.621,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2790692.500,2.000,2.359,2.163,0
3132,237705,697327116,92892,99171,0.932,0.000,0,362.859,387.387,194.301,0.000,193.086,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2791609.750,2.000,2.368,2.163,0
3133,245428,697572544,95897,98487,0.932,0.000,0,374.598,384.715,189.656,0.000,195.059,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2792498.750,2.000,2.311,2.163,0
3134,247817,697820361,96815,98566,0.932,0.000,0,378.184,385.023,192.090,0.000,192.934,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2793405.000,2.000,2.354,2.163,0
3135,237234,698057595,92564,96123,0.932,0.000,0,361.578,375.480,187.352,0.000,188.129,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2794288.500,2.000,2.353,2.163,0
3136,238626,698296221,93113,97696,0.932,0.000,0,363.723,381.625,194.094,0.000,187.531,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2795187.750,2.000,2.357,2.163,0
3137,246574,698542795,96344,96633,0.932,0.000,0,376.344,377.473,187.500,0.000,189.973,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2796090.000,2.000,2.390,2.163,0
3138,239281,698782076,93677,98795,0.932,0.000,0,365.926,385.918,194.562,0.000,191.355,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2797005.500,2.000,2.372,2.163,0
3139,244537,699026613,95530,98888,0.932,0.000,0,373.164,386.281,190.641,0.000,195.641,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2797909.750,2.000,2.341,2.163,0
3140,249618,699276231,96980,101038,0.932,0.000,0,378.828,394.680,199.840,0.000,194.840,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2798801.750,2.000,2.260,2.163,0
3141,257103,699533334,100047,104056,0.932,0.000,0,390.809,406.469,203.234,0.000,203.234,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2799679.000,2.000,2.158,2.163,0
3142,254785,699788119,99804,103542,0.931,0.000,0,389.859,404.461,200.969,0.000,203.492,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2800556.750,2.000,2.170,2.163,0
3143,258081,700046200,100381,101456,0.932,0.000,0,392.113,396.312,197.355,0.000,198.957,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2801436.000,2.000,2.219,2.163,0
3144,236508,700282708,92652,96852,0.931,0.000,0,361.922,378.328,187.648,0.000,190.680,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2802341.250,2.000,2.393,2.163,0
3145,236260,700518968,92447,96344,0.932,0.000,0,361.121,376.344,188.000,0.000,188.344,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2803214.250,2.000,2.319,2.163,0
3146,237960,700756928,92948,95050,0.932,0.000,0,363.078,371.289,188.645,0.000,182.645,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2804097.750,2.000,2.380,2.163,0
3147,238297,700995225,92802,99312,0.932,0.000,0,362.508,387.938,192.594,0.000,195.344,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2804999.500,2.000,2.324,2.163,0
3148,256157,701251382,99756,103787,0.932,0.000,0,389.672,405.418,201.453,0.000,203.965,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2805885.250,2.000,2.185,2.163,0
3149,256557,701507939,100246,106314,0.932,0.000,0,391.586,415.289,210.551,0.000,204.742,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2806781.000,2.000,2.157,2.163,0
3150,255032,701762971,99889,103325,0.931,0.000,0,390.191,403.613,199.863,0.000,203.746,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2807669.000,2.000,2.200,2.163,0
3151,237541,702000512,92701,95935,0.932,0.000,0,362.113,374.746,186.363,0.000,188.383,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2808547.000,2.000,2.343,2.163,0
3152,235358,702235870,91787,94271,0.932,0.000,0,358.543,368.246,187.551,0.000,180.695,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2809444.000,2.000,2.436,2.163,0
3153,228434,702464304,89348,95997,0.932,0.000,0,349.016,374.988,184.672,0.000,190.316,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2810340.500,2.000,2.391,2.164,0
3154,237746,702702050,92748,95817,0.932,0.000,0,362.297,374.285,186.992,0.000,187.293,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2811233.250,2.000,2.385,2.164,0
3155,247660,702949710,96983,103454,0.931,0.000,0,378.840,404.117,205.031,0.000,199.086,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2812140.000,2.000,2.244,2.164,0
3156,253608,703203318,98995,101550,0.932,0.000,0,386.699,396.680,198.340,0.000,198.340,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2813050.500,2.000,2.295,2.164,0
3157,247889,703451207,96940,101126,0.932,0.000,0,378.672,395.023,196.480,0.000,198.543,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2813945.000,2.000,2.265,2.164,0
3158,226691,703677898,88662,93812,0.932,0.000,0,346.336,366.453,181.496,0.000,184.957,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2814868.250,2.000,2.519,2.164,0
3159,228212,703906110,88724,92362,0.932,0.000,0,346.578,360.789,181.137,0.000,179.652,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2815768.000,2.000,2.494,2.164,0
3160,228200,704134310,88929,93402,0.932,0.000,0,347.379,364.852,183.184,0.000,181.668,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2816688.000,2.000,2.521,2.164,0
3161,225447,704359757,88427,94433,0.931,0.000,0,345.418,368.879,182.586,0.000,186.293,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2817605.250,2.000,2.487,2.164,0
3162,219557,704579314,85601,92410,0.932,0.000,0,334.379,360.977,183.094,0.000,177.883,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2818520.250,2.000,2.534,2.164,0
3163,234497,704813811,91781,94858,0.932,0.000,0,358.520,370.539,182.539,0.000,188.000,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2819415.750,2.000,2.417,2.164,0
3164,226776,705040587,88612,95481,0.932,0.000,0,346.141,372.973,188.074,0.000,184.898,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2820346.250,2.000,2.495,2.164,0
3165,237734,705278321,93075,96922,0.931,0.000,0,363.574,378.602,187.867,0.000,190.734,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2821248.000,2.000,2.382,2.164,0
3166,237567,705515888,92579,98759,0.932,0.000,0,361.637,385.777,192.406,0.000,193.371,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2822175.500,2.000,2.404,2.164,0
3167,236880,705752768,92717,98914,0.931,0.000,0,362.176,386.383,195.121,0.000,191.262,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2823075.250,2.000,2.328,2.164,0
3168,237545,705990313,92861,96833,0.932,0.000,0,362.738,378.254,186.965,0.000,191.289,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2823974.000,2.000,2.376,2.165,0
3169,232453,706222766,90285,95770,0.932,0.000,0,352.676,374.102,190.852,0.000,183.250,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2824843.750,2.000,2.325,2.165,0
3170,233918,706456684,90889,95195,0.932,0.000,0,355.035,371.855,183.023,0.000,188.832,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2825724.750,2.000,2.369,2.165,0
3171,232663,706689347,91165,96963,0.931,0.000,0,356.113,378.762,192.285,0.000,186.477,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2826631.250,2.000,2.393,2.165,0
3172,238457,706927804,93601,98098,0.931,0.000,0,365.629,383.195,191.598,0.000,191.598,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2827542.750,2.000,2.379,2.165,0
3173,238784,707166588,93143,99676,0.932,0.000,0,363.840,389.359,192.773,0.000,196.586,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2828464.000,2.000,2.366,2.165,0
3174,235903,707402491,92407,99860,0.931,0.000,0,360.965,390.078,194.785,0.000,195.293,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2829385.250,2.000,2.362,2.165,0
3175,237306,707639797,92501,97445,0.932,0.000,0,361.332,380.645,188.809,0.000,191.836,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2830266.500,2.000,2.315,2.165,0
3176,236033,707875830,92458,96936,0.931,0.000,0,361.164,378.656,192.574,0.000,186.082,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2831167.000,2.000,2.378,2.165,0
3177,227956,708103786,89086,96277,0.932,0.000,0,347.992,376.082,185.395,0.000,190.688,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2832062.250,2.000,2.380,2.165,0
3178,236556,708340342,92217,98055,0.932,0.000,0,360.223,383.027,191.910,0.000,191.117,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2832979.000,2.000,2.393,2.165,0
3179,236930,708577272,92428,98386,0.932,0.000,0,361.047,384.320,191.594,0.000,192.727,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2833893.750,2.000,2.381,2.165,0
3180,235145,708812417,92154,100251,0.931,0.000,0,359.977,391.605,196.844,0.000,194.762,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2834826.750,2.000,2.382,2.165,0
3181,237616,709050033,92549,97494,0.932,0.000,0,361.520,380.836,189.145,0.000,191.691,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2835712.500,2.000,2.326,2.165,0
3182,247353,709297386,96651,105191,0.932,0.000,0,377.543,410.902,207.625,0.000,203.277,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2836595.750,2.000,2.150,2.165,0
3183,247426,709544812,96344,102508,0.932,0.000,0,376.344,400.422,199.961,0.000,200.461,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2837461.500,2.000,2.162,2.165,0
3184,247447,709792259,96596,103388,0.932,0.000,0,377.328,403.859,201.824,0.000,202.035,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2838334.750,2.000,2.163,2.165,0
3185,248078,710040337,96771,102229,0.932,0.000,0,378.012,399.332,197.605,0.000,201.727,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2839269.000,2.000,2.339,2.165,0
3186,242122,710282459,94632,101456,0.932,0.000,0,369.656,396.312,201.875,0.000,194.438,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2840213.500,2.000,2.383,2.165,0
3187,244002,710526461,95102,101212,0.932,0.000,0,371.492,395.359,193.902,0.000,201.457,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2841137.750,2.000,2.338,2.165,0
3188,241254,710767715,94281,101792,0.932,0.000,0,368.285,397.625,202.590,0.000,195.035,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2842066.000,2.000,2.334,2.166,0
3189,249318,711017033,97278,103128,0.932,0.000,0,379.992,402.844,201.422,0.000,201.422,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2842940.250,2.000,2.170,2.166,0
3190,251446,711268479,97947,106176,0.932,0.000,0,382.605,414.750,205.645,0.000,209.105,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2843838.000,2.000,2.164,2.166,0
3191,248603,711517082,97196,104226,0.932,0.000,0,379.672,407.133,205.297,0.000,201.836,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2844716.750,2.000,2.159,2.166,0
3192,234745,711751827,91444,98590,0.932,0.000,0,357.203,385.117,191.363,0.000,193.754,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2845637.250,2.000,2.390,2.166,0
3193,235624,711987451,92536,96271,0.931,0.000,0,361.469,376.059,188.566,0.000,187.492,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2846509.000,2.000,2.318,2.166,0
3194,226395,712213846,88480,95646,0.932,0.000,0,345.625,373.617,185.871,0.000,187.746,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2847413.500,2.000,2.421,2.166,0
3195,227622,712441468,89132,97832,0.931,0.000,0,348.172,382.156,189.031,0.000,193.125,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2848333.750,2.000,2.408,2.166,0
3196,255025,712696493,99715,105599,0.932,0.000,0,389.512,412.496,209.891,0.000,202.605,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2849213.500,2.000,2.133,2.166,0
3197,246637,712943130,96589,105859,0.931,0.000,0,377.301,413.512,203.102,0.000,210.410,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2850123.750,2.000,2.201,2.166,0
3198,249717,713192847,97112,105829,0.932,0.000,0,379.344,413.395,210.352,0.000,203.043,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2851013.000,2.000,2.152,2.166,0
3199,234504,713427351,91669,97712,0.932,0.000,0,358.082,381.688,187.055,0.000,194.633,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2851899.500,2.000,2.322,2.166,0
3200,227909,713655260,88993,96424,0.932,0.000,0,347.629,376.656,188.832,0.000,187.824,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2852798.000,2.000,2.385,2.166,0
3201,227367,713882627,88874,95794,0.932,0.000,0,347.164,374.195,187.594,0.000,186.602,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2853695.750,2.000,2.400,2.166,0
3202,231039,714113666,90034,97256,0.932,0.000,0,351.695,379.906,192.742,0.000,187.164,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2854598.000,2.000,2.375,2.166,0
3203,243913,714357579,94939,102783,0.932,0.000,0,370.855,401.496,199.855,0.000,201.641,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2855497.750,2.000,2.241,2.166,0
3204,245871,714603450,95838,99935,0.932,0.000,0,374.367,390.371,196.078,0.000,194.293,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2856380.500,2.000,2.261,2.166,0
3205,237491,714840941,92869,103779,0.932,0.000,0,362.770,405.387,199.574,0.000,205.812,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2857258.000,2.000,2.164,2.166,0
3206,226964,715067905,88672,94627,0.932,0.000,0,346.375,369.637,186.098,0.000,183.539,0.000,0.000,0.000,1.000,0.000,0.000,819740.750,819740.750,112247.336,2858172.250,2.000,2.474,2.166,0
